HOITEMID,ITEMNAME,ADDRESS,LGA,LISTING,LISTINGNO,PLANNO,RUNDATE,LISTING_DA
5045471,City Bank (former),NULL,Young,SHR,710,1761,20/03/2014,
5012363,Parramatta District Hospital - Archaeology,Marsden Street Parramatta,Parramatta,SHR,828,2689,6/03/2015,
5051359,Woolloomooloo Finger Wharf,NULL,Sydney,SHR,1437,NULL,20/03/2014,
5045323,Phillip Street Terraces,39-47 Phillip Street Sydney,Sydney,SHR,621,1643,20/03/2014,
5053515,Regent Theatre,197 Keira Street Wollongong,Wollongong City,SHR,1735,1990,20/03/2014,
5045157,Tusculum,1-3 Manning Street Potts Point,Sydney,SHR,27,178,20/03/2014,
5045721,Camelot,NULL,Camden,SHR,385,913,20/03/2014,
5045479,St. Stephen's Anglican Church and Cemetery,187 - 189 Church Street Newtown,Marrickville,SHR,462,1149,20/03/2014,
5045488,Royal Oak Inn (Former),Rouse Hill,Baulkham Hills,SHR,698,2554,,
5045127,National House,75 York Street Sydney,Sydney,SHR,581,1590,20/03/2014,
5045607,Carthona,85 Todman Avenue Kensington,Randwick,SHR,555,1504,20/03/2014,
5045444,Glebe Railway Viaduct,NULL,Sydney,SHR,1034,NULL,20/03/2014,
5012319,Balmain Hospital - Main Building,NULL,Leichhardt,SHR,814,2511,20/03/2014,
5011986,Demondrille Junction railway ruins and signal box,NULL,Harden,SHR,1128,NULL,20/03/2014,
5045134,Roseneath Cottage,40-42 O'Connell Street Parramatta,Parramatta,SHR,42,211,20/03/2014,
5045133,Camden Park,NULL,Wollondilly,SHR,341,798,20/03/2014,
5045558,Department of Education Building,35-39 Bridge Street Sydney,Sydney,SHR,726,1782,20/03/2014,
5000920,Upper Castlereagh Public School and residence,NULL,Penrith,SHR,339,802,20/03/2014,
5045194,Bombo Headland Quarry Geological Site,NULL,Kiama,SHR,177,434,20/03/2014,
5045450,Sandgate,128 Belmore Road Randwick,Randwick,SHR,67,261,20/03/2014,
5051267,Miss Traill's House,321 Russell Street Bathurst,Bathurst Regional,SHR,1501,2129,20/03/2014,
5045574,Old Court Theatre,41 Kingdon Road Scone,Upper Hunter,SHR,340,763,20/03/2014,
5045453,North Sydney Technical High School (former),36 Blue Street North Sydney,North Sydney,SHR,517,1348,20/03/2014,
5045313,Sir Joseph Banks Hotel (former),23 Anniversary Street Botany,Botany Bay,SHR,76,270,20/03/2014,
5045539,"Cadman's Cottage, grounds, trees, space",110 George Street The Rocks,Sydney,SHR,981,2285,20/03/2014,
5061099,Juanita Nielsen's House,,Sydney,SHR,1929,2566,3/07/2014,
5012093,Maitland Railway Station and yard group,Main Northern railway Maitland,Maitland,SHR,1185,2664,5/01/2015,
5051275,Kiama Post Office,24 Terralong Street Kiama,Kiama,SHR,1426,NULL,20/03/2014,
5056575,Chinese Graves and Burner at Nyngan Cemetery,NULL,Bogan,SHR,1783,2220,20/03/2014,
5051413,Parramatta Railway Station,NULL,Parramatta,SHR,696,1746,20/03/2014,
5045269,Mudgee Post Office & Quarters,80 Market Street Mudgee,Mid-Western Regional,SHR,1314,NULL,20/03/2014,
5051457,Red Cross House,153-159 Clarence Street Sydney,Sydney,SHR,1511,2107,20/03/2014,
5045635,Sydney Central Local Court House,98 Liverpool Street Sydney,Sydney,SHR,802,2500,20/03/2014,
5051352,Manly Cove Pavilion,NULL,Manly,SHR,1433,2244,20/03/2014,
5045701,Lands Department Building,22-33 Bridge Street Sydney,Sydney,SHR,744,1806,20/03/2014,
5051595,Sydney Emden Memorial,,Sydney,SHR,1946,2314,27/02/2015,
5053228,Terraces/Harbour Rocks Hotel,42-52 Harrington Street The Rocks,Sydney,SHR,1611,NULL,20/03/2014,
5012241,Taree rail bridge over Manning River,Near Mount George North Coast railway Taree,Greater Taree,SHR,1059,2665,6/01/2015,
5045147,Woolbrook rail bridge over McDonald River,NULL,Walcha,SHR,1067,NULL,20/03/2014,
5045673,Elm Court,435 Townsend Street Albury,Albury City,SHR,140,403,20/03/2014,
5001044,Hive Shipwreck,NULL,Unincorporated Offshore,SHR,1812,2300,20/03/2014,
5014103,Bantry Bay Explosives Depot,NULL,Warringah,SHR,977,NULL,20/03/2014,
5051366,Coonamit Bridge over Wakool River,Main Road 386 Swan Hill,Wakool,SHR,1464,2680,15/01/2015,
