X,Y,project_id,orig_id,title,author,consultant,client,year,item_link,doc_type,notes,aol_qualit,contributo,site locat,county,lga,exportaddr,veriaddres,loc_conf,source
151.0147111,-33.83085326,"610","6864",Archaeological assessment 14-18 Alfred street Granville NSW,,,Josephine San Miguel.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=6864,archaeology,"""November 2003"", 32 p. + appendix",,not searched,not searched,not searched,not searched,"14-18 ALFRED STREET, GRANVILLE, NSW","14-18 ALFRED STREET GRANVILLE, NSW 2142, AUSTRALIA",Great,NSW-HeritageLibrary
151.2023379,-33.8835635,"611","6919","Archaeological assessment St Helens development 732 Harris Street, 849-855 George Street, Broadway",Wendy Thorp,Wendy Thorp,Abigroup Contractors Pty Ltd.,"1997",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=6919,archaeology,"Cover title: ""October 1997"". St Helens Broadway, Sydney, 27 p.",,not searched,not searched,not searched,not searched,"732 HARRIS STREET, BROADWAY, NSW","93/732 Harris St, Ultimo NSW 2007, Australia",Great,NSW-HeritageLibrary
151.7830604,-32.92897817,"612","6920","Legacy House, formerly Dangar Chambers 45 Bolton Street Newcastle NSW: Archaeological assessment, research design & excavation methodology",,,Stephen Edwards Constructions Pty Ltd.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=6920,archaeology,"Cover title ""September 2003"", 99 p. ; ill. ; plans.",,not searched,not searched,not searched,not searched,"45 BOLTON STREET, NEWCASTLE, NSW","45 BOLTON STREET NEWCASTLE, NSW 2300, AUSTRALIA",Great,NSW-HeritageLibrary
151.211639,-33.866861,"617","7003",126 Phillip Street development site: archaeological excavation report,,,Bovis Lend Lease (for and on behalf of principal office trust) and the NSW Heritage Council.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7003,archaeology,"""September 2003"", 86 p. + appendices. ill. ; plans",,not searched,not searched,not searched,not searched,"126 PHILLIP STREET, Sydney, NSW","Deutsche Bank Place, Sydney NSW 2000, Australia",Great,NSW-HeritageLibrary
150.9978618,-33.81512119,"619","7006","Archaeological excavation report: 1 Hunter Street, Parramatta NSW",Archaeological Management & Consulting Group Pty Ltd.,Archaeological Management & Consulting Group Pty Ltd.,Tesmar Pty Ltd,"2002",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7006,archaeology,"""December 2002"", 70 p. : maps.",,not searched,not searched,not searched,not searched,"1 HUNTER STREET, PARRAMATTA, NSW","1 HUNTER STREET PARRAMATTA, NSW 2150, AUSTRALIA",Great,NSW-HeritageLibrary
150.7475932,-33.59656041,"620","7010","Historical and archaeological assessment report for the proposed KFC restaurant, 26-30 Bosworth Street at March Street, Richmond, NSW",Edward Higginbotham.,Edward Higginbotham.,Ramakers Architects & YUM! Restaurants Australia,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7010,archaeology,"""November 2003"", 66 p. ; ill. ; plans.",,not searched,not searched,not searched,not searched,"26-30 BOSWORTH STREET, RICHMOND, NSW","26 BOSWORTH STREET RICHMOND, NSW 2753, AUSTRALIA",Great,NSW-HeritageLibrary
151.1577381,-33.75593406,"623","7013",No. 1 Nelson Street Gordon: Conservation management plan,Leona Goldstein (B Arch).,Leona Goldstein (B Arch).,,"1994",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7013,historic sites,"""May 1994"",",,not searched,not searched,not searched,not searched,"1 NELSON STREET, GORDON, NSW","1 NELSON STREET GORDON, NSW 2072, AUSTRALIA",Great,NSW-HeritageLibrary
151.2979593,-33.6606291,"624","7016","Archaeological and heritage recording ""Sheoks"" 1927-1931 Pittwater Road, Bayview, NSW",HLA-Envirosciences Pty Ltd.,HLA-Envirosciences Pty Ltd.,"Peter Grealish, Ferrier Hodgson 13 February 2004.","2004",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7016,archaeology,"24 p. + appendices; col. ill. ; plans.",,HLA-Envirosciences Pty Ltd.,not searched,not searched,not searched,"1927-1931 PITTWATER ROAD, BAYVIEW, NSW","1927-1931 PITTWATER ROAD BAYVIEW, NSW 2104, AUSTRALIA",Great,NSW-HeritageLibrary
149.0229601,-33.457287,"626","7052","Report on the archaeological excavation of Smelter no. 1, Old Cadia Road, Cadia, NSW",Edward Higginbotham,Edward Higginbotham,"Cadia Holdings Pty Limited.;","2001",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7052,archaeological,"""October 2001"". Comb binding, 2 v. : ill., plans ; col photos. ;30 cm.",,not searched,not searched,not searched,not searched,"1 OLD CADIA ROAD, CADIA, NSW","1460 Cadia Rd, Cadia NSW 2800, Australia",Great,NSW-HeritageLibrary
151.2007707,-33.89917671,"628","7056",180-182 Cope Street Waterloo Sydney: Archaeological excavation permit exception application,Archaeology and Heritage Pty Ltd.,Archaeology and Heritage Pty Ltd.,Tailored Property,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7056,archaeology,"""October 2003"", 26 p + appendices ; plans.",,not searched,not searched,not searched,not searched,"180-182 COPE STREET, WATERLOO, NSW","180-182 COPE STREET WATERLOO, NSW 2017, AUSTRALIA",Great,NSW-HeritageLibrary
150.9314947,-33.91608405,"630","7062","Historical archaeological test excavations & monitoring programme. Lot 7 - 49 Lachlan Street and Lot 5 - 50 Macquarie Street, Liverpool, NSW: Research design",Heritage Concepts,Heritage Concepts,Lizwick Pty Ltd & Conceal Pty Ltd.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7062,archaeology,"""July 2003"", 13 p.",,not searched,not searched,not searched,not searched,"7-49 LACHLAN STREET, LIVERPOOL, NSW","5 LACHLAN STREET WARWICK FARM, NSW 2170, AUSTRALIA",Great,NSW-HeritageLibrary
150.9636678,-33.7191141,"631","7064",RH/39 Windsor Road Rouse Hill: Archaeological assessment and research design,,,Rouse Hill Infrastructure Stage 3: Second Ponds Creek.,"2004",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7064,archaeology,"""January 2004"", 26 p. + appendices.",,not searched,not searched,not searched,not searched,"39 WINDSOR ROAD, ROUS, NSW","39 Windsor Rd, Kellyville NSW 2155, Australia",Great,NSW-HeritageLibrary
151.100656,-33.87259656,"636","7071",55-57 Park Road site of Burwood House (Villa) Burwood NSW: Archaeological test excavation report & s140 permit application,,,Crown Developers Pty Ltd.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7071,archaeology,"""November 2003"", 101+ p.",,not searched,not searched,not searched,not searched,"55-57 PARK ROAD, BURWOOD, NSW","55-57 PARK ROAD BURWOOD, NSW 2134, AUSTRALIA",Great,NSW-HeritageLibrary
151.0023239,-33.8153171,"637","7073",38 Hunter Street Parramatta NSW: Archaeological assessment report and research design for proposed monitoring and recording of minor works at the site,,,St Johns Parramatta Endowment Fund.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7073,archaeology,"""November 2003"". Part of the site of the former Parramatta Native Institution, 46+ p. ; ill. plans.",,not searched,not searched,not searched,not searched,"38 HUNTER STREET, PARRAMATTA, NSW","38 HUNTER STREET PARRAMATTA, NSW 2150, AUSTRALIA",Great,NSW-HeritageLibrary
151.1793767,-33.90461492,"638","7084",15a Dickson Street Newtown: Section 140 archaeological excavation permit application for archaeological monitoring,,,Tectonic Developments.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7084,archaeology,"""November 2003"", 7:00 pm",,not searched,not searched,not searched,not searched,"15A DICKSON STREET, NEWTOWN, NSW","15A DICKSON STREET NEWTOWN, NSW 2042, AUSTRALIA",Great,NSW-HeritageLibrary
151.1793767,-33.90461492,"639","7085",15a Dickson Street Newtown Sydney: Archaeological assessment,,,Tectonic Developments.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7085,archaeology,"""November 2003"", 26 p. + appendices.",,not searched,not searched,not searched,not searched,"15A DICKSON STREET, NEWTOWN, NSW","15A DICKSON STREET NEWTOWN, NSW 2042, AUSTRALIA",Great,NSW-HeritageLibrary
151.0102149,-33.8156169,"640","7098",109-113 George Street Parramatta: Archaeological testing,,,Landcom.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7098,archaeology,"""December 2003"", 13 p.",,not searched,not searched,not searched,not searched,"109-113 GEORGE STREET, PARRAMATTA, NSW","109-113 George St, Parramatta NSW 2150, Australia",Great,NSW-HeritageLibrary
150.951755,-33.74286134,"641","7120","Bella Vista Farm Park (SHR 754) 'Sheep Dip' adjoining Building N 'Packing Shed"" (N-11-12). 2 Elizabeth Macarthur Drive Bella Vista NSW: Archaeological assessment, heritage impact statement, research design & excavation methodology",,,Baulkham Hills Shire Council.,"1977",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7120,archaeology,"Permit Application s60 - Heritage Act NSW 1977.  ""August2003"", 94 p.",,not searched,not searched,not searched,not searched,"2 ELIZABETH MACARTHUR DRIVE, BELLA VISTA, NSW","2-4 ELIZABETH MACARTHUR DRIVE BELLA VISTA, NSW 2153, AUSTRALIA",Great,NSW-HeritageLibrary
151.2060452,-33.8332305,"643","7125","2-4, 4A (6A) and 12 Cunningham Street Haymarket: Research design - archaeological testing",,,Selwan Property Holdings Pty Ltd.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7125,archaeology,"""May 2003"", 14 p.",,not searched,not searched,not searched,not searched,"12 CUNNINGHAM STREET, Sydney, NSW","12 Cunningham St, North Sydney NSW 2060, Australia",Great,NSW-HeritageLibrary
151.2060452,-33.8332305,"644","7126","2-4, 4A (6A) and 12 Cunningham Street Haymarket: Archaeological assessment",,,Selwan Property Holdings Pty Ltd.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7126,archaeology,"""May 2003"", 14 p.",,not searched,not searched,not searched,not searched,"12 CUNNINGHAM STREET, Sydney, NSW","12 Cunningham St, North Sydney NSW 2060, Australia",Great,NSW-HeritageLibrary
151.0386102,-33.66796699,"645","7129","Conservation management plan & heritage impact statement for a proposed residence at ""Koombahla"" 429 Galston Rd. Dural, NSW",,,Dr & Mrs Stewart Hunter.,"2004",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7129,CMP,"""April 2004"", 22 p. ; ill. ; plans.",,not searched,not searched,not searched,not searched,"429 GALSTON RD, DURAL, NSW","429 GALSTON ROAD DURAL, NSW 2158, AUSTRALIA",Great,NSW-HeritageLibrary
150.314254,-33.7099657,"646","7134","Archaeological survey and assessment of Mount St Mary's college & convent (aka the Renaissance Centre) 10-14 Civic Place, Katoomba",,,Crestown Pty Limited.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7134,archaeology,"""April 2003"", 39 p. ; ill. ; maps.",,not searched,not searched,not searched,not searched,"10-14 CIVIC PLACE, KATOOMBA, NSW","10-14 Civic Pl, Katoomba NSW 2780, Australia",Great,NSW-HeritageLibrary
151.24188,-33.9133649,"647","7152","110-122 Avoca Street, Randwick, Sydney, NSW: Archaeological research design & excavation methodology in support of a Section 140 excavation permit application",,,Hill Thalis Architecture + Urban projects & Moruben Investments Pty Ltd.,"2002",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7152,archaeology,"""October 2002"" The site lies within a, 37 p.",,not searched,not searched,not searched,not searched,"110-122 AVOCA STREET, RAND, NSW","130 Avoca St, Randwick NSW 2031, Australia",Great,NSW-HeritageLibrary
151.1930177,-33.87405686,"648","7155",6-10 Wattle Street Pyrmont NSW: Baseline archaeological assessment,,,City West Housing Pty Ltd.,"2000",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7155,archaeology,"""May 2000"", 56 p.",,not searched,not searched,not searched,not searched,"6-10 WATTLE STREET, PYRMONT, NSW","6-10 WATTLE STREET PYRMONT, NSW 2009, AUSTRALIA",Great,NSW-HeritageLibrary
151.1806718,-33.8870749,"650","7163","8B Missenden Road, Camperdown: Archaeological assessment",,,Boston Market Australia Pty Ltd.,"2002",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7163,archaeology,"""September 2002"", 60 p.",,not searched,not searched,not searched,not searched,"8B MISSENDEN ROAD, CAMPERDOWN, NSW","8 MISSENDEN ROAD CAMPERDOWN, NSW 2050, AUSTRALIA",Great,NSW-HeritageLibrary
151.2065469,-33.8623055,"652","7168","Report on the archaeological excavation and monitoring programme during construction works at the Bushell's Building, 121-127 Harrington Street, The Rocks, NSW",,,Charter Hall Holdings Pty Ltd.,"2000",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7168,archaeology,"""January 2000"", 16 p.",,not searched,not searched,not searched,not searched,"121-127 HARRINGTON STREET, THE ROCKS, NSW","121-127 HARRINGTON STREET THE ROCKS, NSW 2000, AUSTRALIA",Great,NSW-HeritageLibrary
150.7220722,-34.0550401,"654","7172","Report on archaeological test-excavation prior to proposed development, 150 Lodges Road, Elderslie, NSW",,,Serapark Pty Ltd.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7172,archaeology,"""August 2003"", 64 p.",,not searched,not searched,not searched,not searched,"150 LODGES ROAD, ELDERSLIE, NSW","150 Lodges Rd, Elderslie NSW 2570, Australia",Great,NSW-HeritageLibrary
151.100656,-33.87259656,"655","7173",55-57 Park Road site of Burwood House Burwood NSW: Archaeological assessment research design & excavation methodology,,,Crown Developers Pty Ltd.,"2003",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7173,archaeology,"""July 2003"", 97 p. ill. ; plans.",,not searched,not searched,not searched,not searched,"55-57 PARK ROAD, BURWOOD, NSW","55-57 PARK ROAD BURWOOD, NSW 2134, AUSTRALIA",Great,NSW-HeritageLibrary
151.2118657,-33.8783114,"658","7208","142-148 Goulburn Street, Surry Hills: historic archaeological assessment",Austral Archaeology,Austral Archaeology Pty Ltd,Carrington Capital Pty Ltd.,"2002",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7208,archaeology,"""Draft Report"" -- cover note, 39 p. + appendices ; ill ; maps.",,,not searched,not searched,not searched,"142-148 GOULBURN STREET, SURRY HILLS, NSW","142/148 Goulburn St, Surry Hills NSW 2010, Australia",Great,NSW-HeritageLibrary
151.2101175,-33.87875099,"660","7210","Report on archaeological test-trench on the site of the southern cross tower, 35-45 Wentworth Avenue, Sydney, NSW",,,Aircord Pty Ltd (Southern Cross Hotel).,"1996",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7210,archaeology,"""May 1996"" title note, 7:00 pm",,not searched,not searched,not searched,not searched,"35-45 WENTWORTH AVENUE, SYDNEY, NSW","35-45 WENTWORTH AVENUE SYDNEY, NSW 2000, AUSTRALIA",Great,NSW-HeritageLibrary
150.9115051,-34.34280023,"661","7218",A significance assessment and inventory of twelve heritage items in the Wollongong area,,,Wollongong City Council,"2004",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7218,historic sites,"""May 2004"" cover title Sandstone kerbing, Lyndenfels ; Three houses (BHP) ; Bulli fire station ; House, 76 Campbell St, Woonona ; Butter factory well ; Princess marina walk and lookouts.",,not searched,not searched,not searched,not searched,"76 CAMPBELL ST, WOONONA, NSW","76 CAMPBELL STREET WOONONA, NSW 2517, AUSTRALIA",Great,NSW-HeritageLibrary
151.0023239,-33.8153171,"662","7220",38 Hunter Street Parramatta NSW: report on archaeological monitoring of excavation at the site,,,St Johns Parramatta Endowment Fund.,"2004",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7220,archaeology,"""March 2004"". Part of the site of the former ParramattaNative Institution, 42 p. ; ill. plans.",,not searched,not searched,not searched,not searched,"38 HUNTER STREET, PARRAMATTA, NSW","38 HUNTER STREET PARRAMATTA, NSW 2150, AUSTRALIA",Great,NSW-HeritageLibrary
151.2168449,-33.87314833,"663","7222","76-88 Crown Street, Woolloomooloo: Archaeological assessment and research design",,,Buildcorp.,"2004",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7222,archaeology,"""March 2004"" Cover title, 46 p. appendices ; ill.",,not searched,not searched,not searched,not searched,"76-88 CROWN STREET, WOOLLOOMOOLOO, NSW","76-88 CROWN STREET WOOLLOOMOOLOO, NSW 2011, AUSTRALIA",Great,NSW-HeritageLibrary
151.003649,-33.80669843,"664","7224",13 Grose St. North Parramatta NSW: historical archaeological & development impact assessment,,,JPR Architects & Dr B. Bachmayer.,"2004",http://heritagensw.intersearch.com.au/cgi-bin/koha/opac-detail.pl?biblionumber=7224,archaeology,"""March 2004""  title cover, 47 p. ; ill.",,not searched,not searched,not searched,not searched,"13 GROSE ST, PARRAMATTA, NSW","13 GROSE STREET PARRAMATTA, NSW 2150, AUSTRALIA",Great,NSW-HeritageLibrary
