HOITEMID,ITEMNAME,ADDRESS,LGA,LISTING,LISTINGNO,PLANNO,RUNDATE,LISTING_DA
5051959,Cumberland District Hospital Group,5 Fleet Street Parramatta,Parramatta,SHR,00820,2253,2014-03-20,
5000652,Goulburn Correctional Centre complex,NULL,Goulburn Mulwaree,SHR,00808,2507,2014-03-20,
5012076,Lawson Railway Station Group,NULL,Blue Mountains,SHR,01177,2419,2014-03-20,
5056744,Randwick Presbyterian Church,162 Alison Road Randwick,Randwick,SHR,01777,2203,2014-03-20,
5045063,Westpac Bank,341 George Street Sydney,Sydney,SHR,00664,1708,2014-03-20,
5045711,Courthouse and site (former),49 Grey Street Clarence Town,Dungog,SHR,00558,1470,2014-03-20,
5012148,Norma Parker Correctional Centre,1 Fleet Street Parramatta,Parramatta,SHR,00811,2229,2014-03-20,
5056626,Myall Creek Massacre and Memorial Site,NULL,Gwydir,SHR,01844,2339,2014-03-20,
5045435,Cowra rail bridge over Lachlan River,NULL,Cowra,SHR,01031,2176,2014-03-20,
5051455,Waverley Reservoir No.1 (WS 0132),NULL,Waverley,SHR,01353,2034,2014-03-20,
5045318,Pinnacle House,2-6 Barrack Street Sydney,Sydney,SHR,00582,1591,2014-03-20,
5051396,Macarthur House,8 Melville Street Parramatta,Parramatta,SHR,00050,118,2014-03-20,
5012247,Tocumwal Railway Station group,Narrandera-Tocumwal railway Tocumwal,Berrigan,SHR,01270,2684,2014-12-04,
5045115,Bathurst District Hospital,NULL,Bathurst Regional,SHR,00815,2514,2014-03-20,
5045253,Dalwood House and surrounds of Wyndham Estate,NULL,Singleton,SHR,00377,882,2014-03-20,
5053881,Sewer Vent,NULL,Sydney,SHR,01642,2055,2014-03-20,
5045696,CBC Bank (former),16-20 Manning Street Kiama,Kiama,SHR,00143,351,2014-03-20,
5000973,Royal College of Pathologists (former),84 Windmill Street Millers Point,Sydney,SHR,00851,2228,2014-03-20,
5045456,Linley,360 Burns Bay Road Linley Point,Lane Cove,SHR,00350,835,2014-03-20,
5045227,Terrace,1-63 Windmill Street Millers Point,Sydney,SHR,00896,NULL,2014-03-20,
5045508,CML Building,NULL,Goulburn Mulwaree,SHR,00129,386,2014-03-20,
5012026,Greta Railway Station group,NULL,Cessnock,SHR,01156,NULL,2014-03-20,
5053886,Western Outfall Main Sewer (Rockdale to Homesbush),Valda Avenue (off south side of Kogarah Golf Course) Arncliffe,Rockdale,SHR,01647,2060,2014-03-20,
5045242,Vermont Terrace,"63, 65 Lower Fort Street Millers Point",Sydney,SHR,00910,NULL,2014-03-20,
5011960,Burwood Railway Station group,NULL,Burwood,SHR,01106,2155,2014-03-20,
5012002,East Maitland Railway Station group,NULL,Maitland,SHR,01135,NULL,2014-03-20,
5051466,Woronora Dam,NULL,Sutherland,SHR,01378,NULL,2014-03-20,
5051578,Jenolan Caves Reserve,NULL,Oberon,SHR,01698,1937,2014-03-20,
5053191,Russell Hotel and shop,143-143a George Street The Rocks,Sydney,SHR,01575,NULL,2014-03-20,
5012306,Royal Prince Alfred Hospital - Victoria & Albert Pavilions,NULL,Sydney,SHR,00829,1981,2014-03-20,
5045707,Narrabri Gaol and Residence,NULL,Narrabri,SHR,00344,813,2014-03-20,
5045150,Berrima Correctional Centre,NULL,Wingecarribee,SHR,00807,2506,2014-03-20,
5056225,Malabar Headland,NULL,Randwick,SHR,01741,1995,2014-03-20,
5045388,Pallister,95 River Road Greenwich,Lane Cove,SHR,00574,1571,2014-03-20,
5045215,Stone Cottage & Wall,14-16 Merriman Street Millers Point,Sydney,SHR,00840,NULL,2014-03-20,
5052604,Old Government Cottages Group,16 Stanley Street Bathurst,Bathurst Regional,SHR,01659,2075,2014-03-20,
5045199,Horningsea Park,NULL,Liverpool,SHR,00255,623 [draft],2014-03-20,
5045395,Grace Building,77-79 York Street Sydney,Sydney,SHR,00712,1763,2014-03-20,
5045293,Big House Hotel,20 Sussex Street Sydney,Sydney,SHR,00513,1330,2014-03-20,
5045368,Barden & Ribee Saddlery,473 High Street Maitland,Maitland,SHR,00089,283,2014-03-20,
5045314,Sydney Trades Hall,4-10 Goulburn Street Sydney,Sydney,SHR,00322,770,2014-03-20,
5051347,Royal College of Radiologists,37 Lower Fort Street Millers Point,Sydney,SHR,00522,1333,2014-03-20,
5045647,Dundee rail bridge over Severn River,NULL,Glen Innes Severn,SHR,01033,2164,2014-03-20,
5053428,St. Patrick's Roman Catholic Cemetery,NULL,Parramatta,SHR,01880,1988,2014-03-20,
5012242,Temora Railway Station group,NULL,Temora,SHR,01265,NULL,2014-03-20,
5061664,Tocal College - C.B. Alexander Campus and Movable Collection,"Tocal Road, Tocal",Maitland,SHR,01908,2564,,
5045044,"Goulburn Pumping Station, Marsden Weir & Appleby Steam Engine",NULL,Goulburn Mulwaree,SHR,00356,861.1,2014-03-20,
5051434,Potts Hill Reservoirs 1 & 2 and Site,NULL,Bankstown,SHR,01333,2274,2014-03-20,
5045421,St. John the Evangelist Anglican Church Group,NULL,Great Lakes,SHR,00330,799,2014-03-20,
5052015,Military Station Archaeological Site and Burial at Glenroy,200 Jenolan Caves Road Hartley,Lithgow,SHR,01840,2326,2014-03-20,
5051422,Chatswood Reservoirs No. 1 and No. 2,559 Pacific Highway Artarmon,Willoughby,SHR,01321,2017,2014-03-20,
5012122,Newcastle Railway Station additional group,NULL,Newcastle,SHR,01212,2450,2014-03-20,
5045203,Macquarie Lighthouse Site,NULL,Woollahra,SHR,00677,1725,2014-03-20,
5011929,Bethungra Spiral,NULL,Junee,SHR,01026,NULL,2014-03-20,
5045055,Laurieton School of Arts,NULL,Port Macquarie-Hastings,SHR,00476,1194,2014-03-20,
5051387,Vacy Bridge over Paterson River,NULL,Dungog,SHR,01483,NULL,2014-03-20,
5045492,Oldbury Farm,NULL,Wingecarribee,SHR,00488,1220,2014-03-20,
5045051,Residence,28 Mistral Avenue Mosman,Mosman,SHR,00210,489,2014-03-20,
5061010,Linden Observatory Complex,91 - 111 Glossop Rd Linden,Blue Mountains,SHR,01807,2301,2014-03-20,
5045071,Smoky Cape Lighthouse Group,South West Rocks 10km east of Kempsey,Kempsey,SHR,01007,NULL,2014-03-20,
5045312,Masonic Temple,46 Collins Street Kiama,Kiama,SHR,00474,1133,2014-03-20,
5054880,Sydney Opera House,NULL,Sydney,SHR,01685,1918,2014-03-20,
5000868,Terrace,"90, 92 Kent Street Millers Point",Sydney,SHR,00916,2694,2014-03-20,
5012107,Mittagong Railway Station and yard group,Main Southern railway Mittagong,Wingecarribee,SHR,01195,2658,2014-12-05,
5054664,Currawong Workers' Holiday Camp,NULL,Pittwater,SHR,01784,2063,2014-03-20,
5012225,Strathfield rail underbridges,NULL,Strathfield,SHR,01055,NULL,2014-03-20,
5045000,Fernhill,NULL,Lithgow,SHR,00225,532,2014-03-20,
5012008,Fairfield Railway Station group,NULL,Fairfield,SHR,01143,NULL,2014-03-20,
5045540,"Clydesdale - Grand House, Barn & Cottage",NULL,Blacktown,SHR,00674,1713,2014-03-20,
5011985,Pyrmont and Glebe Railway Tunnels,NULL,Leichhardt,SHR,01225,NULL,2014-03-20,
5045621,Bare Island Fort,NULL,Randwick,SHR,00978,2490,2014-03-20,
5045306,Silverwater Prison Complex Conservation Area,NULL,Auburn,SHR,00813,2508,2014-03-20,
5061538,Lyons House,"Port Hacking Road, Port Hacking (Dolan's Bay)",Sutherland,SHR,1930,2613,2014-12-17,
5055789,Wilberforce Cemetery,NULL,Hawkesbury,SHR,01837,2328,2014-03-20,
5053222,Terrace,38-40 Gloucester Street The Rocks,Sydney,SHR,01605,NULL,2014-03-20,
5044733,Amusu Theatre,17 Derowie Street Manildra,Cabonne,SHR,01308,2222,2014-03-20,
5045165,Terrace Cottages,"197, 199, 201 Albion Street Surry Hills",Sydney,SHR,00064,258,2014-03-20,
5001279,Booloominbah,51-61 Trevenna Road Armidale,Armidale Dumaresq,SHR,01768,2194,2014-03-20,
5012305,Royal Prince Alfred Hospital - Admission Block,NULL,Sydney,SHR,00830,1981,2014-03-20,
5053153,Cleland Bond Store (part of Argyle Stores),33 Playfair Street The Rocks,Sydney,SHR,01538,NULL,2014-03-20,
5051462,Parramatta Park and Old Government House,NULL,Parramatta,SHR,00596,1547,2014-03-20,
5061086,Government Cottage Archaeological Site,41 George Street Windsor,Hawkesbury,SHR,01843,2325,2014-03-20,
5044998,Mount Wilga House,NULL,Hornsby,SHR,00535,1377,2014-03-20,
5045076,Glenleigh Estate,427 Mulgoa Road Regentville,Penrith,SHR,00346,353,2014-03-20,
5012246,Thirroul Railway Station Group,NULL,Wollongong City,SHR,01269,2477,2014-03-20,
5045518,"Horsley complex (homestead, outbuildings, garden, farm)",52-58 Jamieson Close Horsley Park,Fairfield,SHR,00030,174,2014-03-20,
5051377,Mckanes Falls Bridge,Jenolan Caves Road Lithgow,Lithgow,SHR,01473,2677,2015-01-14,
5053861,BOOS (Bondi Ocean Outfall Sewer),NULL,Waverley,SHR,01623,2040,2014-03-20,
5045705,Bella Vista,NULL,Baulkham Hills,SHR,00754,1817,2014-03-20,
5053358,C B Newling Centre,122 Mossman Street Armidale,Armidale Dumaresq,SHR,01769,2193,2014-03-20,
5045685,Fenton and surrounds,8 Albert Street Edgecliff,Woollahra,SHR,00249,600,2014-03-20,
5045308,Wooden Terraces,24-40 Collins Street Kiama,Kiama,SHR,00472,1004,2014-03-20,
5045720,Burns Philp Building,5-11 Bridge Street Sydney,Sydney,SHR,00347,827,2014-03-20,
5011957,Bulli Railway Station Group and Movable Objects,"Railway Street, Bulli",Wollongong,SHR,,2557,,
5060990,St. John's Anglican Cathedral,195 Church Street Parramatta,Parramatta,SHR,01805,2305,2014-03-20,
5051361,Clarence River Road Bridge,State Highway 16 Tabulam,Kyogle,SHR,01461,2669,2015-01-12,
5045550,Throsby Park Historic Site,NULL,Wingecarribee,SHR,01008,NULL,2014-03-20,
5045294,Raywell,144 Louisa Road Birchgrove,Leichhardt,SHR,00093,322,2014-03-20,
5045461,Tathra Wharf and building,NULL,Bega Valley,SHR,00405,836,2014-03-20,
5045726,Day Dream Smelter,NULL,Unincorporated,SHR,00182,438,2014-03-20,
5050662,Strand Arcade,195 - 197 Pitt Street Sydney,Sydney,SHR,01864,NULL,2014-03-20,
5045401,Golden Vale,NULL,Wingecarribee,SHR,00489,1221,2014-03-20,
5048583,St Mary and St Joseph Catholic Cathedral Group,"Rusden Street, Armidale",Armidale Dumaresq,SHR,1925,2580,,
5045262,Courunga,NULL,Bega Valley,SHR,00235,534,2014-03-20,
5052090,Graham Lodge,NULL,Shoalhaven,SHR,01699,1948,2014-03-20,
5053898,Mount Penang Parklands,NULL,Gosford,SHR,01667,1928,2014-03-20,
5045738,Derrendi Cottage,30-32 Twynam Street Narrandera,Narrandera,SHR,00441,1187,2014-03-20,
5014176,Railway Institute Building,NULL,Sydney,SHR,01257,2248,2014-03-20,
5050360,Wylie's Baths,4B Neptune Street Coogee,Randwick,SHR,01677,1932,2014-03-20,
5049861,Harry and Penelope Seidler House,13 Kalang Avenue Killara,Ku-Ring-Gai,SHR,01793,2187,2014-03-20,
5060333,Ingleburn Military Heritage Precinct and Mont St Quentin Oval,Campbelltown Road Ingleburn,"Campbelltown, Liverpool",SHR,01891,2482,,
5054941,Wesley Uniting Church and Hall Group,NULL,Broken Hill,SHR,01818,2310,2014-03-20,
5045604,Tank Stream,NULL,Sydney,SHR,00636,1665,2014-03-20,
5001277,Wingecarribee Swamp,NULL,Wingecarribee,SHR,00784,1871,2014-03-20,
5045284,Monteith,266 Glebe Point Road Glebe,Sydney,SHR,00592,1554,2014-03-20,
5045521,St. Bartholomew's Anglican Church & Cemetery,NULL,Blacktown,SHR,00037,205,2014-03-20,
5051479,Prospect Reservoir Valve House,NULL,Fairfield,SHR,01371,2145,2014-03-20,
5052103,Prince Henry Site,1430 Anzac Parade Little Bay,Randwick,SHR,01651,2081,2014-03-20,
5014096,Barrenjoey Head Lightstation,NULL,Pittwater,SHR,00979,NULL,2014-03-20,
5053370,Binnawee Homestead and Outbuildings,111 Lester's Lane Mudgee,Mid-Western Regional,SHR,01780,2183,2014-03-20,
5052982,Oaklands,NULL,Bega Valley,SHR,01686,1943,2014-03-20,
5045317,Culwalla Homestead,2km east of Jamberoo Main Road Jamberoo,Kiama,SHR,00447,1122,2014-03-20,
5053168,Housing Board Building,120 Gloucester Street The Rocks,Sydney,SHR,01552,NULL,2014-03-20,
5045132,Eatons Hotel & St Vincent De Paul Group,"178, 180-188 Bridge Street Muswellbrook",Muswellbrook,SHR,00331,800,2014-03-20,
5053182,Old Sydney Holiday Inn,53-55 George Street The Rocks,Sydney,SHR,01566,2364,2014-03-20,
5045744,Arncliffe Market Gardens,212 West Botany Street Banksia,Rockdale,SHR,01395,2258,2014-03-20,
5045092,Ultimo Post Office,494 Harris Street Ultimo,Sydney,SHR,00502,1286,2014-03-20,
5001109,Tamworth Peel Barracks,NULL,Tamworth Regional,SHR,00550,1436,2014-03-20,
5052417,Oran Park,"931 Cobbitty Road, Oran Park",Camden,SHR,1695,1927,2015-03-10,
5055746,Newcastle City Hall and Civic Theatre Precinct,"King Street, Newcastle",Newcastle,SHR,01883,2545,,
5045545,Liverpool Railway Station group,NULL,Liverpool,SHR,01181,2387,2014-03-20,
5045212,State Library of NSW,1 Shakespeare Place Sydney,Sydney,SHR,01071,NULL,2014-03-20,
5045302,Bellevue,55-57 Leichhardt Street Glebe Point,Sydney,SHR,00470,1166,2014-03-20,
5045065,Natural Area,NULL,Penrith,SHR,00649,1683,2014-03-20,
5051417,Bankstown Reservoir (Elevated),NULL,Bankstown,SHR,01316,2015,2014-03-20,
5045270,Welcome Inn Hotel,81 Sussex Street Sydney,Sydney,SHR,00408,940,2014-03-20,
5061535,Bass Point Reserve,,Shellhabour,SHR,01896,2541,,
5053883,Sydenham Pit & Drainage Pumping Station 1,NULL,Marrickville,SHR,01644,2057,2014-03-20,
5052983,North Beach Precinct,NULL,Wollongong City,SHR,01737,2062,2014-03-20,
5045348,Watch House,82 Erskine Street Sydney,Sydney,SHR,00501,1205,2014-03-20,
5045390,Collits' Inn,NULL,Lithgow,SHR,00455,1173,2014-03-20,
5045543,International House,14-16 York Street Sydney,Sydney,SHR,00579,1588,2014-03-20,
5045026,Makin Cottage,NULL,Wingecarribee,SHR,00104,333,2014-03-20,
5053149,Bushells Building,121-127 Harrington Street The Rocks,Sydney,SHR,01534,2385,2014-03-20,
5045276,Terrace,"18, 20, 22 Kent Street Millers Point",Sydney,SHR,00917,2698,2014-03-20,
5012212,Rydal rail underbridges,NULL,Lithgow,SHR,01053,NULL,2014-03-20,
5045538,Willandra Lakes,NULL,Balranald,SHR,01010,NULL,2014-03-20,
5054713,St. Andrew's Anglican Cathedral and Chapter House,1440 George Street Sydney,Sydney,SHR,01708,1945,2014-03-20,
5012226,Stuart Town Railway Station group,NULL,Wellington,SHR,01253,NULL,2014-03-20,
5045727,Mill and Millhouse,NULL,Queanbeyan,SHR,00363,868 (draft),2014-03-20,
5045275,CBC Bank,110-114 Macquarie Street Dubbo,Dubbo,SHR,00039,208,2014-03-20,
5051522,Burwood Post Office (former),168A Burwood Road Burwood,Burwood,SHR,01490,1998,2014-03-20,
5011931,Blackheath Railway Station Group,NULL,Blue Mountains,SHR,01088,NULL,2014-03-20,
5060976,Savernake Station and Moveable Heritage,Mulwala Savernake Road,Corowa,SHR,01907,2296,,
5051418,Botany Water Reserves,1024 Botany Road Mascot,Botany Bay,SHR,01317,2150,2014-03-20,
5045434,Holly Lea & Plough Inn,NULL,Campbelltown,SHR,00343,809,2014-03-20,
5044999,Gilligaloola,82-84 Pennant Hills Road Normanhurst,Hornsby,SHR,00271,664,2014-03-20,
5012091,"Gogeldrie Weir, near Narrandera",NULL,Leeton,SHR,00961,NULL,2014-03-20,
5055071,St. Mary's Catholic Cathedral and Chapter House,NULL,Sydney,SHR,01709,1946,2014-03-20,
5053218,Terrace,113-115 Gloucester Street The Rocks,Sydney,SHR,01601,NULL,2014-03-20,
5012111,Moss Vale rail underbridge over Argyle Street,NULL,Wingecarribee,SHR,01049,2165,2014-03-20,
5053156,Coroner's Court (former) - Shops & offices,102-104 George Street The Rocks,Sydney,SHR,01541,NULL,2014-03-20,
5045164,Busby's Bore,NULL,Sydney,SHR,00568,1564,2014-03-20,
5053147,British Seamen's Hotel (former),39-43 Argyle Street The Rocks,Sydney,SHR,01532,NULL,2014-03-20,
5000858,Terrace Duplexes,"3, 5, 7, 9 High Street Millers Point",Sydney,SHR,00918,NULL,2014-03-20,
5045597,Winsbury Terrace,"75, 77, 79 Kent Street Millers Point",Sydney,SHR,00930,NULL,2014-03-20,
5045586,Stoneleigh,1 Darley Street Darlinghurst,Sydney,SHR,00187,340,2014-03-20,
5012135,Bathurst Correctional Centre,NULL,Bathurst Regional,SHR,00806,2505,2014-03-20,
5045175,Windsor Court House,NULL,Hawkesbury,SHR,00804,2286,2014-03-20,
5061556,Green Cape Maritime Precinct,Green Cape,Bega Valley,SHR,01897,2549,,
5053193,Samson's Cottage (wall remains),8 Kendall Lane The Rocks,Sydney,SHR,01577,NULL,2014-03-20,
5045030,Bonnyrigg House,NULL,Fairfield,SHR,00281,699,2014-03-20,
5012098,Marulan Railway Station and yard group,NULL,Goulburn Mulwaree,SHR,01188,NULL,2014-03-20,
5045526,Moonby House,NULL,Tamworth Regional,SHR,00061,596,2014-03-20,
5045386,Mill Centre,NULL,Palerang,SHR,00434,1104,2014-03-20,
5044991,Bolton Street Car Park Facade & Side Wall,NULL,Newcastle,SHR,00066,260,2014-03-20,
5045192,Milford Haven,125 Unwins Bridge Road Tempe,Marrickville,SHR,00518,1349,2014-03-20,
5012041,Burrinjuck Dam,NULL,Yass Valley,SHR,00958,NULL,2014-03-20,
5045228,Lindesay,1a Carthona Avenue Darling Point,Woollahra,SHR,00686,1736,2014-03-20,
5045095,Sydney Downing Centre,302 Castlereagh Street Sydney,Sydney,SHR,00393,996,2014-03-20,
5045600,Blyth Terrace,"82, 84, 86, 88 Kent Street Millers Point",Sydney,SHR,00839,NULL,2014-03-20,
5012260,Wallerawang Railway Station and yard group,NULL,Lithgow,SHR,01282,NULL,2014-03-20,
5050371,Residence,"40, 42, 44, 48 Merriman Street Millers Point",Sydney,SHR,00903,NULL,2014-03-20,
5045746,Royal Cricketers Arms Inn,385 Reservoir Road Prospect,Blacktown,SHR,00660,1714,2014-03-20,
5014102,Albert Goldfield/Warratta Town (within Sturt National Park),NULL,Unincorporated,SHR,00975,2312,2014-03-20,
5045554,"Duntryleague with Lodge, Park, Gates, Stables",NULL,Orange,SHR,00318,768,2014-03-20,
5044993,Young Street Terraces,36-42 Young Street Sydney,Sydney,SHR,00974,NULL,2014-03-20,
5014093,Willandra Homestead,NULL,Carrathool,SHR,01009,NULL,2014-03-20,
5053197,Shop and Residence,182 Cumberland Street The Rocks,Sydney,SHR,01581,2659,2014-12-16,
5055032,Bushranger Hotel,"24 Church Street, Collector",Upper Lachlan Shire,SHR,01827,2279,,
5045425,Murphys House,1 Marist Place Parramatta,Parramatta,SHR,00238,555,2014-03-20,
5012009,Finley Railway Precinct,NULL,Berrigan,SHR,01144,NULL,2014-03-20,
5045067,Walsh Bay Wharves Precinct,NULL,Sydney,SHR,00559,1538,2014-03-20,
5045473,St. Peter's Anglican Church,187-209 Princes Highway St. Peters,Marrickville,SHR,00032,181,2014-03-20,
5053084,Bathurst Street Lamps,NULL,Bathurst Regional,SHR,01666,NULL,2014-03-20,
5061605,The Captain Thunderbolt Sites - Blanch's Inn (former),New England Highway,Uralla,SHR,01889,2538,,
5054618,Catholic Church of Christ the King,NULL,Upper Lachlan,SHR,01696,1947,2014-03-20,
5051219,St. Patricks Estate,151 Darley Road Manly,Manly,SHR,01724,1972,2014-03-20,
5012147,Maitland Correctional Centre,NULL,Maitland,SHR,01296,NULL,2014-03-20,
5011930,Beverly Hills Railway Station group,NULL,Hurstville,SHR,01086,2456,2014-03-20,
5014203,Merembra Homestead,218 Gormans Hill Road Bathurst,Bathurst Regional,SHR,01397,2481,2014-03-20,
5055121,"Balgownie Migrant Workers Hostel: Huts 201, 204 and 210",NULL,Wollongong City,SHR,01767,2198,2014-03-20,
5045417,Seaham Quarry,NULL,Port Stephens,SHR,00023,170,2014-03-20,
5012085,Yanco Weir and site,NULL,Leeton,SHR,00969,NULL,2014-03-20,
5045248,Rockwall,7 Rockwall Crescent Potts Point,Sydney,SHR,00020,171,2014-03-20,
5045694,Dunara,10 Dunara Gardens Point Piper,Woollahra,SHR,00539,1417,2014-03-20,
5045698,"Retreat, The",817 Victoria Road Ryde,Ryde,SHR,00506,1307,2014-03-20,
5045599,Edgerley,18-18a Billyard Avenue Elizabeth Bay,Sydney,SHR,00671,1707,2014-03-20,
5045406,Ritz Theatre,43 St Pauls Street Randwick,Randwick,SHR,00348,832,2014-03-20,
5051727,The Paragon,"63-69 Katoomba Street, Katoomba",Blue Mountains,SHR,1959,2637,2015-03-12,
5045394,Trust Building,72-72a Castlereagh Street Sydney,Sydney,SHR,00676,1728,2014-03-20,
5045169,Old Queanbeyan Hospital - Rusten House,NULL,Queanbeyan,SHR,00552,1429,2014-03-20,
5051406,Roxy Theatre,65-69 George Street Parramatta,Parramatta,SHR,00711,1762,2014-03-20,
5052591,Old Errowanbang Woolshed,"Errowan Park, Old Errowanbang Lane Errowanbang",Blayney,SHR,01748,2147,2014-03-20,
5050763,Corn Exchange,173-185 Sussex Street Sydney,Sydney,SHR,01619,2246,2014-03-20,
5045004,Uniting Church and Pipe Organ,280a King Street Newtown,Sydney,SHR,00747,NULL,2014-03-20,
5053150,Bushells Warehouse (former) and Bushells Place,86-88 George Street The Rocks,Sydney,SHR,01535,NULL,2014-03-20,
5045177,Duncan House,8 The Barbette Castlecrag,Willoughby,SHR,00742,1804,2014-03-20,
5045759,Sugarloaf Farm,NULL,Campbelltown,SHR,01389,2264,2014-03-20,
5053184,Penrhyn House,22-26 Playfair Street The Rocks,Sydney,SHR,01568,NULL,2014-03-20,
5052822,Linnwood,11-35 Byron Road Guildford,Holroyd,SHR,01661,2100,2014-03-20,
5054725,Millers Point & Dawes Point Village Precinct,NULL,Sydney,SHR,01682,1921,2014-03-20,
5051536,Camden Park Estate and Belgenny Farm,NULL,Camden,SHR,01697,1922,2014-03-20,
5011934,Bombala Railway Station and yard group,NULL,Bombala,SHR,01091,NULL,2014-03-20,
5053216,"Tenements, pair three-storey brick",140-142 Cumberland Street The Rocks,Sydney,SHR,01599,NULL,2014-03-20,
5012110,Moss Vale Railway Station and yard group,NULL,Wingecarribee,SHR,01200,NULL,2014-03-20,
5045561,Municipal Building,181-187 Hay Street Sydney,Sydney,SHR,00693,1743,2014-03-20,
5045255,Lennox Bridge,NULL,Blue Mountains,SHR,00024,169,2014-03-20,
5045667,Linsley Terrace,"21, 23 Lower Fort Street Millers Point",Sydney,SHR,00883,NULL,2014-03-20,
5045660,South Maitland Railway Workshops,NULL,Maitland,SHR,00627,1651,2014-03-20,
5045717,Arncliffe Railway Station,NULL,Rockdale,SHR,01076,2402,2014-03-20,
5045442,Nugal Hall,16-18 Milford Street Randwick,Randwick,SHR,00173,354,2014-03-20,
5045612,Kinchega Woolshed,15km south-west of Menindee,Central Darling,SHR,00995,NULL,2014-03-20,
5045478,Courthouse and Norfolk Island pines (former),NULL,Port Macquarie-Hastings,SHR,00554,1452,2014-03-20,
5045319,Tulloona,562 Ballina Road Goonellabah,Lismore,SHR,00051,231,2014-03-20,
5056566,Berry Museum,135 Queen Street Berry,Shoalhaven,SHR,01755,2110,2014-03-20,
5053229,"Union Bond Store (former), Westpac Bank",47 George Street The Rocks,Sydney,SHR,01612,NULL,2014-03-20,
5000861,Building,30 Kent Street Millers Point,Sydney,SHR,00855,NULL,2014-03-20,
5051408,Camden,60 Prospect Street Rose Hill,Parramatta,SHR,00250,609,2014-03-20,
5045758,Kyeemagh Market Gardens,NULL,Rockdale,SHR,01393,2260,2014-03-20,
5012235,Tamworth Railway Station and yard group,NULL,Tamworth Regional,SHR,01260,NULL,2014-03-20,
5012100,Medlow Bath Railway Station group,NULL,Blue Mountains,SHR,01190,NULL,2014-03-20,
5011942,Albion Park Railway Station group,NULL,Shellharbour,SHR,01072,NULL,2014-03-20,
5045474,Milthorpe,12 Crescent Street Hunters Hill,Hunters Hill,SHR,00688,1738,2014-03-20,
5054717,Royal Edward Victualling Yard,38-42 Pirrama Road Pyrmont,Sydney,SHR,01855,2398,2014-03-20,
5053161,"Evans' Stores, Harbour Rocks Hotel",34-40 Harrington Street The Rocks,Sydney,SHR,01545,NULL,2014-03-20,
5051265,Saumarez Homestead,230 Saumarez Road Armidale,Armidale Dumaresq,SHR,01505,2132,2014-03-20,
5045639,Sydney Supreme Court House (Old Court House),NULL,Sydney,SHR,00800,2500,2014-03-20,
5045085,Maitland Court House,NULL,Maitland,SHR,00794,2497,2014-03-20,
5053164,Gannon House & Shop,45-47 Argyle Street The Rocks,Sydney,SHR,01548,NULL,2014-03-20,
5051386,Tooleybuc Bridge over Murray River,Main Road 222 Tooleybuc,Wakool,SHR,01482,2676,2015-01-14,
5012117,Murwillumbah Railway Station and yard group,NULL,Tweed,SHR,01206,NULL,2014-03-20,
5044987,ANZ Bank (former),354 George Street Sydney,Sydney,SHR,00085,279,2014-03-20,
5051257,Bungarribee Homestead Complex - Archaeological Site,NULL,Blacktown,SHR,01428,2298,2014-03-20,
5044708,Wing Hing Long & Co. Store,10 Ruby Street Tingha,Guyra,SHR,01307,NULL,2014-03-20,
5014144,Buhrich House II,375 Edinburgh Road Castlecrag,Willoughby,SHR,01513,2105,2014-03-20,
5061124,Macquarie Schoolhouse/Chapel and St. John's (Blacket) Church,43-43A Macquarie Road Wilberforce,Hawkesbury,SHR,01836,2327,2014-03-20,
5045753,Kellys Bush Park,NULL,Hunters Hill,SHR,01391,NULL,2014-03-20,
5014092,Hartley Historic Site,NULL,Lithgow,SHR,00992,2254,2014-03-20,
5045688,Bridge View Inn,28-30 Louee Street Rylstone,Mid-Western Regional,SHR,00438,1123,2014-03-20,
5044969,"Anglican Cathedral Hall, Christ Church",52A Church Street Newcastle,Newcastle,SHR,00156,364,2014-03-20,
5062079,"Shubra Hall, including stables and garden","Boundary Street, Croydon",Burwood,SHR,1939,2616,2014-12-17,
5056694,Rodney - paddle steamer,NULL,Wentworth,SHR,01776,2202,2014-03-20,
5045631,Georgian Townhouse,"39, 41 Lower Fort Street Millers Point",Sydney,SHR,00523,1334,2014-03-20,
5045575,Hunting Lodge (former),NULL,Baulkham Hills,SHR,00632,1661,2014-03-20,
5012208,Richmond Railway Station and yard group,NULL,Hawkesbury,SHR,01236,2415,2014-03-20,
5045443,Carwoola Homestead,NULL,Palerang,SHR,00036,66,2014-03-20,
5045676,Tocal Homestead,NULL,Dungog,SHR,00147,412,2014-03-20,
5045513,Great Zig Zag Railway and Reserves,NULL,Lithgow,SHR,00542,1434,2014-03-20,
5011971,Circular Quay Railway Station group,NULL,Sydney,SHR,01112,2406,2014-03-20,
5045735,Towers Drug Company Building (former),45 Mitchell Street Bourke,Bourke,SHR,00383,912,2014-03-20,
5051270,Riversdale,NULL,Goulburn Mulwaree,SHR,01504,2131,2014-03-20,
5045462,Braidwood District Historical Society Museum,NULL,Palerang,SHR,00149,307,2014-03-20,
5045290,Hunter Baillie Memorial Presbyterian Church,NULL,Leichhardt,SHR,00011,83,2014-03-20,
5045494,Royal Hotel,108 William Street Bathurst,Bathurst Regional,SHR,00111,648,2014-03-20,
5000979,"Carriageway, The",506-508 Smollet Street Albury,Albury City,SHR,00040,209,2014-03-20,
5045393,Hydro Hotel,NULL,Leeton,SHR,00247,591,2014-03-20,
5012083,Loftus Junction railway signal box,NULL,Sutherland,SHR,01182,NULL,2014-03-20,
