TroveID,troveUrl,title,site_name,contributor,issued,year,abstract,subjects,URLs,ExternalURL_1,ExternalURL_1_type,relevanceScore,suburbs,longitude,latitude
24037964,http://trove.nla.gov.au/work/24037964,"A maritime archaeological investigation of potential impacts of the construction of the third Sydney runway and dredging of preferred fill sites : Botany Bay, NSW / a report to the Federal Airports Corporation (Technical Services) by Nicholas Clark",third Sydney runway,"Clark, Nicholas",1992,1992,not found,not found,not found,not found,not found,0.050774004,151.0360188,-33.935562
26437546,http://trove.nla.gov.au/work/26437546,"Report on archaeological investigations in 1982 and 1983 Treasury Building, Bridge and Macquarie Streets, Sydney : Archival report / E Higginbotham for Management Contractors (UK and Overseas) Ltd","Treasury Building, Sydney","Higginbotham, Edward A. K",1983,1983,not found,not found,not found,not found,not found,0.052822806,none found,none found
9850033,http://trove.nla.gov.au/work/9850033,"Archaeological research design & excavation methodology for proposed test investigations at the Ultimo Aquatic Centre development site, cnr William Henry and Harris St's Ultimo, NSW / Dan Tuck & Peter Doulgas, on behalf of the City of Sydney",Ultimo Aquatic Centre,Archaeological & Heritage Management Solutions (Firm),2002,2002,not found,not found,not found,not found,not found,0.10422179,151.1988611,-33.8774042
9851620,http://trove.nla.gov.au/work/9851620,"Aboriginal archaeological test excavation at the proposed Ultimo Aquatic Centre site cnr of William Henry & Harris St's, Ultimo NSW / Jim Wheeler",Ultimo Aquatic Centre,"Wheeler, Jim archaeologist",2003,2003,not found,not found,not found,not found,not found,0.12028965,151.1988611,-33.8774042
9850570,http://trove.nla.gov.au/work/9850570,"Aboriginal archaeological assessment for the proposed Ultimo Aquatic Centre at the cnr of William Henry & Harris St's, Ultimo NSW / Jim Wheeler",Ultimo Aquatic Centre,"Wheeler, Jim archaeologist",2003,2003,not found,not found,not found,not found,not found,0.095210664,151.1988611,-33.8774042
12864140,http://trove.nla.gov.au/work/12864140,"Report on archaeological investigation during installation of new street lighting layout at Victoria Barracks, Sydney, N.S.W. : report / prepared by Edward Higginbotham, Consultant Archaeological Services","Victoria Barracks, Sydney","Higginbotham, Edward A. K",1986,1986,not found,not found,not found,not found,not found,0.10870288,none found,none found
160039136,http://trove.nla.gov.au/work/160039136,"Report on archaeological investigation during installation of new street lighting layout at Victoria Barracks, Sydney, N.S.W. / prepared by Edward Higginbotham for the Department of Housing and Construction","Victoria Barracks, Sydney","Higginbotham, Edward A. K",1986,1986,not found,not found,not found,not found,not found,0.060435068,none found,none found
157012535,http://trove.nla.gov.au/work/157012535,"Aboriginal archaeological assessment, Victoria Lodge, Royal Botanic Gardens, Sydney, New South Wales : a report prepared for the New South Wales Department of Public Works and Services / Dominic Steele Consulting Archaeology","Victoria Lodge, Royal Botanic Gardens",Dominic Steele Consulting Archaeology,2000,2000,not found,not found,not found,not found,not found,0.16062921,none found,none found
16239821,http://trove.nla.gov.au/work/16239821,"Voyager Point : assessment of historical archaeological significance / prepared for Wattle Grove Development ... ; prepared by Clive Lucas,Stapleton and Partners",Voyager Point,"Clive Lucas, Stapleton & Partners",1996,1996,not found,not found,not found,not found,not found,0.050744545,150.979,-33.959
35642971,http://trove.nla.gov.au/work/35642971,An archaeological survey of the proposed Western Arm Prospect / a report to AGC Woodward-Clyde International by Daryl Guse,"Western Arm, Prospect","Guse, Daryl Lloyd",1993,1993,not found,not found,not found,not found,not found,0.052479267,none found,none found
34296661,http://trove.nla.gov.au/work/34296661,"Archaeological assessment Wharf 11 & Cowper Wharf Rd., Woolloomooloo : final report / prep. for The Wharf at Woolloomooloo Pty. Ltd. by Dana Jadwiga Mider","Wharf 11, Woolloomooloo","Mider, Dana Jadwiga",1997,1997,not found,not found,not found,not found,not found,0.06949742,none found,none found
30832774,http://trove.nla.gov.au/work/30832774,"Maritime archaeological inspection report and heritage assessment [White Bay, Sydney Harbour] / prepared for Survey Services Section, Sydney Ports Corporation by ... by Stirling Smith ; research by Kim Tao","White Bay, Sydney Harbour","Smith, Stirling",2005,2005,not found,not found,"[{u'linktype': u'fulltext', u'type': u'url', u'linktext': u'Archived version', u'value': u'http://nla.gov.au/nla.arc-78921'}, {u'linktype': u'unknown', u'type': u'url', u'linktext': u""Publisher's site"", u'value': u'http://www.maritime.nsw.gov.au'}]",http://nla.gov.au/nla.arc-78921,fulltext,0.16252914,none found,none found
156198159,http://trove.nla.gov.au/work/156198159,Windsor Bridge over the Hawkesbury River : preliminary Aboriginal archaeological and cultural heritage baseline investigations / [prepared by Austral Archaeology Pty Ltd for Roads and Traffic Authority NSW],Windsor Bridge,Roads and Traffic Authority of NSW,2011,2011,not found,not found,"[{u'linktype': u'unknown', u'type': u'url', u'linktext': u'Access electronic version', u'value': u'http://www.rta.nsw.gov.au/roadprojects/projects/sydney_region/western_sydney/windsor_bridge/project_documents.html'}]",http://www.rta.nsw.gov.au/roadprojects/projects/sydney_region/western_sydney/windsor_bridge/project_documents.html,unknown,0.20468447,150.8222356,-33.6032647
156198030,http://trove.nla.gov.au/work/156198030,Windsor Bridge over the Hawkesbury River : built heritage and archaelogical landscape investigations / [prepared by Austral Archaeology Pty Ltd for Roads & Traffic Authority NSW],Windsor Bridge,Roads and Traffic Authority of NSW,2011,2011,not found,not found,"[{u'linktype': u'unknown', u'type': u'url', u'linktext': u'Access electronic version', u'value': u'http://www.rta.nsw.gov.au/roadprojects/projects/sydney_region/western_sydney/windsor_bridge/project_documents.html'}]",http://www.rta.nsw.gov.au/roadprojects/projects/sydney_region/western_sydney/windsor_bridge/project_documents.html,unknown,0.12264829,150.8222356,-33.6032647
18842579,http://trove.nla.gov.au/work/18842579,"Conservation analysis report on Woodbine, Port Fairy, Victoria. D.V. Bick","Woodbine, Port Fairy, Victoria","Bick, D. V. (David V.)",1985,1985,not found,not found,not found,not found,not found,0.03554786,none found,none found
153847193,http://trove.nla.gov.au/work/153847193,"Conservation analysis report. Volume 2, Report on archaeological work at ""Woodbine"", Port Fairy, Victoria, December 1982 / J.P. Wesson","Woodbine, Port Fairy, Victoria","Wesson, J. P",1982,1982,not found,not found,not found,not found,not found,0.032309372,none found,none found
235237899,http://trove.nla.gov.au/work/235237899,"Woollahra Public School : preliminary historical archaeological assessment / Government Architect's Office, Department of Commerce",Woollahra Public School,New South Wales. Government Architect's Office,2008,2008,not found,not found,not found,not found,not found,0.06427403,151.2412598,-33.886567
12902076,http://trove.nla.gov.au/work/12902076,"Former Anthony Hordern's site, Brickfield Hill : historical and archaeological assessment of section 8, City of Sydney / Edward Higginbotham","World Square, Sydney","Higginbotham, Edward A. K",1987,1987,not found,not found,not found,not found,not found,0.0661277,none found,none found
